Day,SuicideAttemptCount,SocialMediaDiscussion
89,17,33.58380344247721
90,19,37.52768807248498
91,16,43.492221329758685
92,15,36.86853401710013
93,13,23.933556381114247
94,28,549.035929724425
95,18,289.20827467836835
96,15,151.7885142950326
97,26,102.592348260046
98,15,68.04558639840678
99,15,188.6481700301188
100,18,139.24865407969062
101,17,78.0573369282213
102,19,64.70984344612313
103,17,39.54001190799399
104,17,35.30314194499689
105,28,59.33068241289732
106,10,35.440351348323354
107,15,213.87767097422125
108,22,113.88452513789497
109,13,79.41078677605206
110,22,52.346770559964
111,17,36.347867626400664
112,22,26.382340758166052
113,18,16.67270219625599
114,16,118.86219287418848
115,12,83.78664483497761
116,15,65.2697575989359
117,22,79.7128225864488
118,21,68.58453346294024
119,18,42.9275033214997
120,14,28.7377223144851
121,14,20.812976022710785
122,20,28.323906652839568
123,15,25.26730067767825
124,19,39.54994524416847
125,25,44.4733745550662
126,9,26.619587174933187
127,19,33.16981880680643
128,13,35.09167528045895
129,20,33.21781101422717
130,21,33.20611428544091
131,11,23.112369728476665
132,17,15.398684138992474
133,18,19.90557773051943
134,13,176.94148462496187
135,16,106.50081696655053
136,13,71.71488333394035
137,24,42.37943931503715
138,17,34.65473177209323
139,18,27.784516618277223
140,16,22.881001206625395
141,17,26.051987258390458
142,22,111.70835205009132
143,23,63.71602387253842
144,21,66.77245588373887
145,19,62.3791417734091
146,20,57.0197081107962
147,20,39.11752100365598
148,20,37.06811824958741
149,17,108.99311879314233
150,15,59.76333733219901
151,22,74.79440043536863
152,10,41.71232778642794
153,24,48.068475917645664
154,16,36.62282523827157
155,31,49.19227817653589
156,19,57.85802418346034
157,17,31.62386104405887
158,16,103.89107632723541
159,18,128.32502702990166
160,19,85.32688206536912
161,16,67.07943609958483
162,14,51.757807831375914
163,19,32.37404463563033
164,20,131.05912826669805
165,21,93.18954543215283
166,12,51.09096619946668
167,26,46.06061589507689
168,18,68.6667690899124
169,33,1041.3233716055431
170,21,550.0411682681213
171,29,365.61745285337395
172,27,210.4443142777209
173,16,119.36172002964118
174,26,77.48954492179386
175,15,44.884242193846696
176,11,35.12815526166697
177,19,43.26302025394989
178,22,32.10642989667977
179,18,22.951374617590865
180,21,26.06682312294614
181,23,37.82612870872804
182,14,26.090480774798543
183,14,17.07861671996064
184,23,29.351389186755394
185,15,47.62888513103787
186,14,48.52934241734731
187,21,59.07303781890536
188,17,43.59540618997426
189,19,56.595378127006676
190,22,35.700922258045466
191,14,39.34047637040683
192,15,33.596320321994725
193,23,85.23016834638297
194,17,54.267522623835795
195,15,31.990922563700426
196,20,24.99165071454108
197,10,471.3615934253135
198,22,245.63902490140347
199,15,133.78105054176154
200,24,129.51545376944716
201,15,78.76281207983682
202,23,58.336613648153595
203,22,43.5076203271595
204,14,61.27507317229971
205,11,33.517572059514045
206,24,35.04590945748564
207,18,21.646315641830107
208,17,122.21264351189811
209,11,72.79844391441847
210,20,48.324744730402536
211,20,36.39951832208915
212,27,67.91788089456509
213,20,35.6182867706961
214,20,39.4554241766757
215,19,36.806895068689165
216,18,45.84568052236912
217,23,41.422434895224
218,21,45.801997952749645
219,20,27.875392600723902
220,21,22.7117551181991
221,12,32.47468346201101
222,17,92.10302767594938
223,23,59.36095135879622
224,14,33.454679842063555
225,17,27.556787400906828
226,14,20.078333064350403
227,16,20.15451967056089
228,22,24.30730123849856
229,17,18.69955398349995
230,23,26.060834861408132
231,21,21.468322833560986
232,18,28.30870023015681
233,17,6115.696518153483
234,41,3184.264330034582
235,26,1612.9660731278393
236,14,814.6807146812297
237,26,468.37345136558315
238,16,355.0899596070524
239,18,188.3232980322275
240,21,175.49830923418781
241,21,209.17733323124
242,21,121.43383661854539
243,19,96.74529783884526
244,14,55.14188427309262
245,14,36.35812775726924
246,10,66.61042902109935
247,23,47.241974952540325
248,21,48.10919031766705
249,21,127.75584212922907
250,18,185.48275854081083
251,15,104.32987334551153
252,19,67.30017797894813
253,24,78.3275720530138
254,14,52.03325541603557
255,26,76.32444173193818
256,20,55.88531478822062
257,20,44.750565075446964
258,15,62.95486470706538
259,23,43.230768824902434
260,20,131.86253892989427
261,13,79.13779621305271
262,19,122.39397406692547
263,22,76.48188958825322
264,19,67.7724920642404
265,18,39.00950195284519
266,19,44.889673503001944
267,19,54.587047779816054
268,18,41.30687908033004
269,14,30.364543793091013
270,15,253.74151208928788
271,20,148.20014978122094
272,30,2289.654506459868
273,14,1150.5773702107017
274,20,579.5658562115198
275,17,400.9061626505521
276,21,313.0247026350378
277,20,181.957831856124
278,22,123.81292346775685
279,22,79.31481705551518
280,26,73.71805270487305
281,24,104.4776532040875
282,12,70.11555757933284
283,26,48.47855936413901
284,25,41.281946464101864
285,19,47.54596239707751
286,22,125.04355554193202
287,20,113.80609456317517
288,22,73.57891205340727
289,19,42.42974907396578
290,21,59.22938034728528
291,18,37.956962280923904
292,22,22.629774317247154
293,19,64.76828583547693
294,17,38.12487564114107
295,17,26.318925073044504
296,11,21.241751016450863
297,18,44.1610564006197
298,18,39.55652926107691
299,23,86.3357978856217
300,25,68.1754840592399
301,20,38.77386282986644
302,13,44.86200650119346
303,16,36.27947664764707
304,16,42.91181262543167
305,16,30.871222623078957
306,17,24.603408757289717
307,20,15.52089602467699
308,18,68.98415125243952
309,24,57.409316651682936
310,20,107.57316188924864
311,16,64.42768317271661
312,19,59.918093836860436
313,22,44.47442938072469
314,26,203.13042559098497
315,24,126.18507388589947
316,22,72.36702224077769
317,17,48.65048529024311
318,19,66.91148120802234
319,23,40.63384811371334
320,19,113.07686430096098
321,19,250.98001621809502
322,17,128.86572285091177
323,17,87.10505628776028
324,21,101.38228009336909
325,18,119.3377311296109
326,8,62.73723509704711
327,17,52.14802092970667
328,13,34.16537977678908
329,17,71.89042801612335
330,20,44.6179792212375
331,16,35.18597251340367
332,19,42.37251552326841
333,16,31.2536288047557
334,10,19.021605529072747
335,15,12.394294230297113
336,23,17.357628613741493
337,18,35.85697742147613
338,16,21.84941483783369
339,19,50.93488321863134
340,23,31.666314727931674
341,15,41.42859019973634
342,19,47.03591126049418
343,21,65.72832639120541
344,14,45.73026685330603
345,20,36.00137595242163
346,19,23.066292551882476
347,14,31.75360859245629
348,23,45.18629374819475
349,18,27.067240124683842
350,21,41.47603244583883
351,21,81.94658169675834
352,15,52.17898761267813
353,22,40.869752323371785
354,14,40.465201986995396
355,16,27.748743707764564
356,16,59.0256704189368
357,13,36.377258835907334
358,19,74.56175354413575
359,21,69.8474526865347
360,21,62.88173730395421
361,18,131.38817694052963
362,21,98.34216413107161
363,23,75.81854785999323
364,17,53.44302461420259
365,15,60.17537608757332
366,16,59.39718495574032
367,16,33.36879125790623
368,16,31.81321789712211
369,22,139.81473986481274
370,24,355.73528409282216
371,18,179.85931988456147
372,18,139.31357010378733
373,21,75.18797396867151
374,19,59.74286635105678
375,21,39.005511628197276
376,32,50.84795824541472
377,23,60.76353540428137
378,57,11974.114221529368
379,101,6445.355068346279
380,62,3363.016855525491
381,33,1703.7037050131946
382,33,971.8280965252297
383,36,510.4028774896573
384,25,283.2056054631036
385,19,146.38516399375075
386,23,123.69498670102479
387,29,71.71988241115167
388,22,152.923722294306
389,19,89.47624641247123
390,18,56.71188505467317
391,23,51.297816576845435
392,28,104.29843080789075
393,19,79.89795682600229
394,26,57.006067077758914
395,30,235.12893699001685
396,31,138.70938905650925
397,19,81.57326000109339
398,29,54.82346257100618
399,20,60.36913765451361
400,24,58.80453986413403
401,15,33.39865287151754
402,21,35.71544671599184
403,29,101.39563887298837
404,31,65.59396299302004
405,19,73.19426613679909
406,16,42.16921663522198
407,25,33.75865865290328
408,24,161.56186538982988
409,24,124.07176059003281
410,22,88.69993720465403
411,19,51.35257418295479
412,24,44.21510723969977
413,23,36.35429498270656
414,18,49.35860981607811
415,21,37.865014366256005
416,26,46.12484602484707
417,16,41.9532937131255
418,22,31.530695454004963
419,18,26.792275273354193
420,25,40.58625990582656
421,23,54.831522285483885
422,18,34.00844833167242
423,14,49.31191365799391
424,14,40.40170058695563
425,27,55.10071808565326
426,24,46.06048745713724
427,20,93.9424393337309
428,22,262.3069519067978
429,17,152.70573561503275
430,23,139.67096576290493
431,24,80.94057979844233
432,19,45.302993168043294
433,19,68.16783188791342
434,25,56.432614802991836
435,22,57.14021840955703
436,23,64.08681157695706
437,18,78.50806160214263
438,31,80.548481051426
439,12,45.678075744669016
440,23,52.972375868156796
441,15,34.52322699523322
442,15,30.248613019105896
443,16,59.01390159962959
444,16,51.10975822999535
445,17,196.5973291025092
446,15,109.42144761777857
447,25,81.79180275281941
448,19,103.79666775938423
449,18,64.37958545881226
450,17,59.85436647880063
451,11,38.28377204698376
452,13,39.837498830338234
453,15,35.30626817175884
454,22,45.42672959899231
455,24,70.6816994988365
456,22,55.31683382824673
457,19,39.4944504179609
458,23,46.40530987131648
459,17,27.860301359923742
460,25,56.516377674779335
461,20,81.08788740664109
462,12,68.6810824566601
463,15,87.76585716206061
464,23,55.5870308398008
465,18,47.94708092735886
466,17,35.73180958898596
467,19,37.03912074887822
468,16,37.91398307964862
469,19,27.538729952547886
470,22,37.21772878455616
471,13,34.196355363432815
472,16,22.527109772506847
473,24,36.71321355598758
474,23,25.60441359360429
475,31,356.3110625400843
476,23,208.7609984273372
477,17,127.0007378317066
478,21,128.66807043558615
479,19,68.9325492616567
480,15,62.0869547865572
481,15,51.364233612556255
482,20,116.41619852013221
483,15,76.87543430259448
484,21,42.276774611748436
485,14,35.457422945703456
486,11,34.484766438598875
487,21,29.671150711551448
488,17,28.029176720791256
489,23,36.43018521360059
490,16,74.43987639343965
491,20,1037.945301533828
492,10,520.6860858979356
493,25,298.4229712298013
494,27,157.41758597908913
495,17,90.21206049538836
496,23,87.3328221038541
497,20,94.49919884860664
498,15,190.17460303736567
499,20,123.067151892369
500,21,95.89925609294633
501,19,60.25890458908835
502,17,42.989607391609525
503,17,54.23463870609578
504,23,44.36717786446827
505,23,142.72972965458783
506,25,112.10757897328324
507,12,97.74087872773036
508,14,70.010755321307
509,22,41.42421354177435
510,20,24.11233237133427
511,22,56.62713247503904
512,22,65.14761170793042
513,19,53.23097686515079
514,14,33.10732333962171
515,17,49.21982908704497
516,20,63.09659494644536
517,22,39.72770491011495
518,14,29.044043073765415
519,25,103.10627197298349
520,14,68.90734333855947
521,12,36.080462623959264
522,12,24.08755656401799
523,22,112.77107273297278
524,18,60.24364176834396
525,18,52.114950661056895
526,20,32.85210085404546
527,18,32.45391691337887
528,26,46.78808865194958
529,22,29.478588848239106
530,19,28.309335686775615
531,22,40.57456066400211
532,17,64.53840945392794
533,8,462.4502858187722
534,18,350.5586748844574
535,17,258.97067643447315
536,18,137.05096613378774
537,14,75.54753972140348
538,26,109.000251074509
539,15,93.86211625777922
540,20,63.05199858433882
541,36,90.21494032351265
542,18,62.74397607711355
543,13,47.01831951684808
544,27,46.821108351575525
545,16,32.96665024799396
546,19,53.25643950020164
547,14,38.5939874846603
548,29,63.38478650102853
549,19,75.76961229569123
550,17,112.36404920945851
551,18,72.59787606987754
552,16,96.00717675816904
553,17,62.16299080652045
554,18,65.27548857521393
555,15,41.532695081782165
556,17,37.640917633384426
557,20,65.15923838715364
558,6,38.620830514254266
559,12,29.017524156438842
560,16,46.395279011514496
561,17,31.079132328643862
562,20,88.33720643376553
563,19,66.42363134563227
564,25,235.9344791600284
565,20,131.02403547303626
566,21,107.79526606984685
567,27,96.30032719928202
568,16,311.13194655932114
569,26,162.1550262164331
570,14,89.96468619614397
571,12,76.28708505762172
572,29,120.3383731832719
573,19,74.7280889512337
574,14,38.97063933711906
575,18,45.73592370021287
576,15,41.20807109135845
577,17,38.13705118408455
578,23,47.97417737895529
579,17,42.36853325177229
580,25,150.6284762972968
581,17,102.69382790678445
582,21,72.75340755545515
583,21,59.36113243746646
584,17,35.77367876746747
585,28,74.4446814842655
586,15,45.9762807197026
587,17,94.44542745731391
588,20,88.49742883945063
589,18,66.98204875317806
590,24,53.01775215203062
591,22,60.932586743482254
592,12,42.260153441796135
593,25,284.03586864239264
594,23,218.8036476229959
595,13,145.21045959172037
596,21,77.75517719841365
597,19,46.78930461343692
598,14,48.22719358523226
599,17,83.49401986922616
600,13,47.93041977220654
601,24,53.043312785217296
602,15,49.25000438296461
603,20,82.92961581505108
604,14,65.70573841798982
605,21,44.521568150165265
606,14,26.04484652511447
607,16,21.67024740058802
608,17,56.05524130679492
609,15,40.580304396735315
610,12,20.518868460902087
611,10,31.005589971366497
612,16,23.770529280866587
613,23,91.77751151628087
614,27,61.53254838533649
615,18,38.72058076009242
616,15,37.91305255322252
617,13,56.499995025479585
618,18,58.731778369160956
619,20,46.83800029389444
620,17,36.048579524014656
621,11,25.629222793084146
622,18,18.690077567974857
623,18,14.439436268802716
624,17,22.108884077608863
625,19,113.58614373331866
626,12,68.23266111215996
627,16,42.23766530729184
628,19,49.105813390218586
629,19,81.82430334895086
630,14,53.483394613583165
631,10,37.203305504319076
632,16,27.21681101992251
633,18,41.28301209992499
634,18,45.83870092828083
635,20,41.667559338162405
636,15,26.723321756493515
637,18,94.12873126311474
638,18,60.82759115508219
639,15,47.12320169781131
640,19,47.753484955056386
641,14,27.09448090665704
642,16,17.462299497158213
643,26,34.79821442992342
644,18,46.993297251962446
645,18,64.04697700099331
646,24,100.85932204278159
647,19,57.25382326221303
648,21,107.25713033364727
649,17,93.24205160718726
650,27,61.14927067328911
651,17,35.421378038630344
652,16,28.370658496252247
653,16,39.335766776331916
654,23,383.584223510873
655,15,200.12668693202642
656,20,122.80140263789437
657,22,82.47737781722859
658,17,70.54936254440082
659,16,45.519260596095855
660,22,54.358850304964676
661,29,81.91828079737655
662,25,52.18415194398154
663,17,67.62642331437252
664,11,45.301229968956044
665,25,33.68562660876622
666,17,24.865405814088255
667,17,52.844323751574485
668,13,49.848981802082776
669,17,39.11906261371177
670,17,27.42706987736139
671,20,96.4899631296543
672,12,65.91200328809936
673,15,42.611594006923625
674,24,94.57841418141035
675,20,84.96840677937324
676,12,75.11723623756075
677,13,69.68019382734757
678,18,231.94458080033712
679,15,127.88843799207524
680,19,69.75747022101639
681,20,62.651726172277115
682,14,56.81550811130134
683,13,40.639664287496664
684,21,41.73334629763328
685,18,33.307351278935506
686,24,33.58594234496089
687,18,3004.5594945581843
688,18,1566.9964454706064
689,21,826.0943002756538
690,22,430.67334738719836
691,19,234.8612915492379
692,25,202.33591833252927
693,15,135.6450556204541
694,23,92.59662483291551
695,22,107.44640819363079
696,16,74.65002637334157
697,24,73.26050581261117
698,12,38.0434168762486
699,21,47.15673111151572
700,21,31.119674862071633
701,12,1577.3497759837512
702,22,805.0131235029642
703,36,491.55944571656795
704,20,306.95955329030863
705,17,185.6548616183167
706,25,129.32163580976825
707,19,100.60714957565798
708,22,72.04828937026458
709,23,48.5948667013501
710,13,41.65140760008294
711,19,36.77058069936021
712,25,50.592604968781444
713,23,89.03749479811464
714,17,60.940447379912655
715,21,37.04138672818982
716,21,31.202650288617043
717,20,24.036353969949978
718,21,29.348320926753217
719,24,49.393512434243945
720,19,38.82235428341477
721,23,43.15112979858926
722,20,34.467771689957424
723,18,30.901892037225117
724,30,54.8706458103061
725,26,36.98218132951661
726,17,82.9748289061527
727,27,105.26879806820351
728,18,75.60806752954643
729,16,49.400772923508256
730,35,119.6370903662072
731,15,107.7446126795003
732,18,73.11436173188012
733,16,38.44492551943893
734,19,28.50571022088349
735,18,26.807379193754418
736,23,31.562973153653438
737,26,66.93244299638594
738,15,65.02760663788216
739,16,43.17392892842866
740,18,126.2354439219936
741,25,89.24159592757078
742,16,52.28996016525481
743,25,97.07436480141448
744,13,57.2961080366969
745,22,169.12900149369958
746,21,116.13561879269345
747,25,802.7316673391746
748,21,413.76449214321644
749,17,274.43840396138336
750,26,153.46309658988588
751,22,101.55578067314909
752,21,77.88699065996897
753,23,43.49281262643045
754,8,40.38147115488299
755,16,129.3695469028515
756,19,81.79826458591023
757,16,51.53744592128319
758,22,50.4923551176592
759,21,59.22602175334018
760,19,38.25108556711972
761,17,35.93351081506755
762,12,20.574392246466388
763,16,57.843963457958345
764,27,125.33296137194571
765,19,71.56088400353462
766,20,45.45735615847236
767,17,35.78211783667913
768,27,66.03937540812002
769,16,48.870965822475576
770,17,38.061796416260805
771,20,38.28104653059141
772,19,34.531464889395245
773,18,34.2710956861512
774,22,165.5585310363235
775,20,106.2193704916321
776,16,55.50732865966669
777,18,84.93872341536932
778,9,49.94151642152833
779,11,31.247328396147697
780,24,35.74605110275086
781,15,19.68539900047367
782,10,155.50583154184892
783,22,448.9376569181659
784,19,254.46552212277953
785,20,325.81209313741647
786,17,193.91777929771996
787,20,134.79497297366981
788,17,84.79007691081492
789,18,54.79378775639813
790,24,62.03461037890542
791,15,98.21075284699874
792,19,90.26541723102227
793,19,69.60904354974998
794,19,58.92601495000581
795,18,79.1194690312506
796,19,56.53370498915533
797,12,43.39149669134217
798,17,1670.1237117941246
799,25,839.7242664798222
800,21,443.64103984752467
801,24,233.13379339332542
802,19,218.2090743172274
803,20,135.44064117960235
804,20,98.65825498931976
805,15,67.84772701808194
806,18,37.85729760637789
807,19,61.03164909251599
808,20,56.55167445784504
809,13,1010.0742160992942
810,33,540.2519835003993
811,17,326.66174367218434
812,17,178.98249176317148
813,13,90.1609725756699
814,18,84.72061335105751
815,18,47.2873417897202
816,28,43.158248730275254
817,17,40.88811954282231
818,22,86.48877185150027
819,10,59.26834832813894
820,16,53.04063067390088
821,19,56.30687549440653
822,19,408.37166057372406
823,23,243.95673345097225
824,18,128.14935495071686
825,19,112.88280623411526
826,16,64.36206591925408
827,17,47.21818925565868
828,19,62.884397198848674
829,16,44.39468397250927
830,23,47.51199185065507
831,11,26.579644161249806
832,11,1572.587399868736
833,29,811.718362176638
834,21,441.1608262072065
835,26,241.840376163986
836,15,125.88967982921807
837,22,72.06610405415795
838,14,47.92727473254416
839,19,51.67034073771456
840,17,54.471061308061586
841,23,54.54414519903751
842,24,68.37658382900307
843,17,148.61339651126644
844,11,86.1142099564036
845,21,51.16514867672256
846,23,65.29932420988278
847,27,60.840123251631596
848,26,68.92403702396479
849,24,48.74485313240548
850,20,43.66383011518647
851,19,32.84139854416613
852,15,86.24786837386814
853,23,73.99065716810146
854,23,208.11258946103098
855,24,119.73598460728198
856,21,71.99345443262781
857,27,47.43367509380762
858,14,39.36182749163881
859,29,66.93089490789816
860,18,45.537756987810305
861,23,29.935783608818216
862,16,43.49458573305226
863,10,22.857590055120124
864,19,29.058323263923988
865,21,36.21404354032607
866,17,58.007364919532215
867,13,60.77812974789165
868,19,95.36320724211
869,19,57.235838943362246
870,10,35.591225291419214
871,23,62.455442510757024
872,21,43.139827499274446
873,18,31.408588325135018
874,21,24.909226163860154
875,20,20.242660752989874
876,26,59.797411317793234
877,18,88.32594373481653
878,20,54.643144989974296
879,16,44.393986253422405
880,17,31.103436452752675
881,18,36.262436186908175
882,17,217.01606697328225
883,16,118.11984155677368
884,29,81.55209539795665
885,18,55.94479876417891
886,20,57.63485498325139
887,13,33.69710399297786
888,24,50.2105164423805
889,27,52.6520089624978
890,24,42.25014517263338
891,19,30.466286511517424
892,24,35.67248200930857
893,23,33.59053664952345
894,10,32.104294950117136
895,15,57.08017304795025
896,21,37.12098630728316
897,24,44.81830487762463
898,25,53.82403133296392
899,17,30.970041777723615
900,22,41.84366165562364
901,25,114.00664056639492
902,14,69.74685855775445
903,15,97.41948049574901
904,19,55.943137201141305
905,19,29.754946288909547
906,11,22.71235375325528
907,21,170.2765610518649
908,21,98.08163052443605
909,26,84.35679295430151
910,20,66.31096836000565
911,12,55.48571849731652
912,21,38.61924946849245
913,22,43.5311758038445
914,12,54.267684267316824
915,19,35.03085816848237
916,19,22.26124260810604
917,13,18.21126862841826
918,23,248.63685014826183
919,17,254.5140013254877
920,21,1259.981916462478
921,25,660.1442679267592
922,17,343.526992329019
923,23,1350.361095194243
924,28,700.7238814711347
925,16,436.59669822167444
926,20,233.0613449457165
927,22,122.7869973753253
928,14,73.59456023566588
929,19,48.97335798091697
930,19,454.4789901652979
931,19,251.42102095938824
932,17,193.3882668310524
933,19,126.2428850121342
934,16,420.1694331143254
935,20,229.53769790307172
936,20,170.22694462115976
937,21,100.3687266723828
938,21,101.51314419948822
939,19,65.2516561064491
940,26,55.3522320664202
941,10,39.688203838831924
942,18,38.049948387022134
943,18,26.214813009186138
944,27,77.32215316387034
945,12,47.965687851382725
946,19,72.75529537827866
947,7,43.60876246059848
948,12,47.09974180757004
949,13,32.288779055824
950,19,55.69413052657756
951,14,38.23204791477364
952,18,31.986958579607016
953,18,28.52286200069534
954,24,31.605249529094873
955,25,28.21279035756006
956,24,34.49669490276696
957,22,36.21963348033943
958,16,31.78710157456203
959,16,39.5903567076908
960,15,28.556351978004315
961,35,254.8589797861066
962,10,146.63066509579937
963,16,104.33089844102378
964,11,62.85257117607357
965,17,108.51925636229058
966,26,157.79939984803383
967,19,98.10278025461912
968,17,62.84322639687112
969,20,53.974089270523734
970,19,106.23679905838222
971,9,55.639447441200424
972,14,38.238573785055635
973,16,71.72489690205228
974,23,41.74595241748358
975,22,38.98847364247442
976,15,40.83871526092684
977,23,41.100031806127355
978,12,42.34540151931981
979,13,24.801755827883724
980,17,21.978939560674227
981,23,29.965404365888993
982,23,29.041398268226693
983,19,170.24970448923634
984,14,107.88740044087663
985,17,62.50406579783447
986,24,56.590072743551644
987,16,41.804974321086675
988,14,82.58176983405892
989,15,61.736201211151446
990,23,51.14175138677479
991,23,35.49476136008615
992,11,24.406160462058544
993,12,313.2956223253923
994,24,362.766004325627
995,16,200.58518921190807
996,17,121.05325379292019
997,16,65.52315562084546
998,13,40.49470989872205
999,20,36.45209159590437
1000,19,27.92047101479607
1001,8,14.206910804350159
1002,9,27.64319371496825
1003,17,27.855917302489782
1004,16,19.849904135288625
1005,23,38.185855798374156
1006,18,23.07746975772514
1007,22,22.678907837473837
1008,11,373.43925053059866
1009,22,200.68442667835774
1010,15,113.19107828964614
1011,25,92.69922087269835
1012,17,53.835604000430415
1013,19,50.281350237199874
1014,19,46.90709350320549
1015,17,46.84896381787073
1016,14,26.448446417303156
1017,18,30.79993408148141
1018,10,36.92330225376852
1019,15,27.62907045345334
1020,21,63.72202380176694
1021,20,73.96402158213628
1022,15,49.722296681338996
1023,19,105.05408840421124
1024,13,78.19728931479123
1025,17,74.63618357634068
1026,13,45.61634070829959
1027,24,53.275543045108655
1028,19,70.86120134749088
1029,11,40.8071767229671
1030,21,35.51768262661636
1031,29,106.22689341027203
1032,17,61.30690320492731
1033,13,98.93191356312711
1034,18,77.82130505902306
1035,24,59.935382946215924
1036,19,52.432323710997245
1037,20,49.56950053345951
1038,19,569.0967446288162
1039,14,322.0432297754798
1040,16,173.19232754253508
1041,20,92.97404121928743
1042,15,52.713676425815855
1043,12,31.78707568869103
1044,19,22.636582040080572
1045,26,35.00589621049208
1046,14,43.96016270495649
1047,19,36.92844920930804
1048,17,119.44653603551909
1049,18,68.59917916682342
1050,21,85.92449933594811
1051,17,59.643207190518076
1052,20,237.50227185153915
1053,21,252.90549086459578
1054,21,263.818272995278
1055,16,148.03633994526646
1056,20,163.32904634322134
1057,23,120.54050120582936
1058,22,84.71460775316072
1059,19,52.73430222873438
1060,18,39.086120667449826
1061,21,88.01333404147246
1062,19,57.49142020266379
1063,21,50.11044305877929
1064,14,30.76101831774448
1065,21,34.59096711104985
1066,23,38.0716431296241
1067,19,58.35470161794185
1068,28,85.98194626517463
1069,21,110.958490559972
1070,18,130.18238324289146
1071,20,77.95775115128285
1072,26,57.76197748086709
1073,20,40.24856893535354
1074,16,30.04487619047905
1075,18,92.70894100921647
1076,18,82.79753057569894
1077,23,91.15501962873967
1078,19,121.40675192658765
1079,15,96.76383828374836
1080,16,63.61994441746049
1081,18,45.90145348595544
1082,13,366.64924486321445
1083,26,229.89999213867003
1084,21,239.85408611604163
1085,19,187.05776641972602
1086,16,149.4726254860572
1087,21,122.40589829401262
1088,11,71.7097876549561
1089,12,41.50325458017652
1090,21,44.88025056390741
1091,16,35.31698477631472
1092,22,28.42909339439936
1093,22,108.371585859899
1094,27,78.5673168917056
1095,18,66.99409580707497
1096,19,61.228025306100264
1097,20,44.36474173298612
1098,16,36.42983313957207
1099,22,50.364347316448
1100,14,29.62645251373387
1101,15,33.69879921196867
1102,22,109.02399189171412
1103,10,61.24573478116794
1104,21,45.6190956638274
1105,20,32.12781739289906
1106,16,36.363917719168256
1107,15,23.885803868704585
1108,24,68.34014746772651
1109,25,232.91651514137433
1110,19,128.86954386311533
1111,18,85.24181738677139
1112,19,50.702285198019304
1113,23,36.11744948744972
1114,16,164.55925977366093
1115,31,137.77472787753612
1116,14,81.17573369905399
1117,13,53.19010102203931
1118,23,38.6981908194909
1119,14,21.981052240860787
1120,25,40.967195941476206
1121,21,78.74009589337874
1122,16,52.314911309455304
1123,13,36.758493095800624
1124,32,37.475189393791
1125,14,22.905632189916876
1126,18,27.58743205399249
1127,22,28.641432559630033
1128,13,18.97380471394911
1129,28,92.23907289626803
1130,17,61.52724960708312
1131,14,62.22016765475633
1132,15,46.47050504477778
1133,20,33.9377908828023
1134,30,87.0892437351912
1135,18,78.19477986011626
1136,18,61.081026323140776
1137,10,42.437266251185605
1138,18,132.4204600861565
1139,24,80.7360660822721
1140,24,115.48564347368875
1141,28,71.59692296445596
1142,14,82.49659719571024
1143,21,68.1037787292831
1144,19,52.649814280896116
1145,21,56.29855835038948
1146,17,61.792899320462084
1147,13,54.35115944263936
1148,22,39.59558455711867
1149,20,27.511130263654067
1150,19,44.59983184388524
1151,24,366.88118928712197
