"E","tau","L","rho"
"3","2","700","0.9345552817430429"
"3","2","700","0.9658692232695285"
"3","2","700","0.9648568414419325"
"3","2","700","0.9795178379516013"
"3","2","700","0.953426376642078"
"3","2","700","0.9810222738677036"
"3","2","700","0.9612771176961761"
"3","2","700","0.9763108475999974"
"3","2","700","0.96237001986549"
"3","2","700","0.9790951930716201"
"3","2","700","0.9623040540931014"
"3","2","700","0.9525233671691278"
"3","2","700","0.9796656452402842"
"3","2","700","0.9567564111580622"
"3","2","700","0.9403513472790518"
"3","2","700","0.9880750327727398"
"3","2","700","0.9621242605553839"
"3","2","700","0.9609781901985082"
"3","2","700","0.9526124227990863"
"3","2","700","0.9663671074267325"
"3","2","700","0.9803916095584111"
"3","2","700","0.986432612866423"
"3","2","700","0.9569181917744044"
"3","2","700","0.976930742479082"
"3","2","700","0.9884653121599198"
"3","2","700","0.9785007374627703"
"3","2","700","0.9394621640311747"
"3","2","700","0.9408986982880653"
"3","2","700","0.9803772048735139"
"3","2","700","0.9544273240589521"
"3","2","700","0.963886340011326"
"3","2","700","0.9531087177144463"
"3","2","700","0.9658070629484621"
"3","2","700","0.9713073865677206"
"3","2","700","0.9715714411066879"
"3","2","700","0.9532884626716701"
"3","2","700","0.9817057556507025"
"3","2","700","0.9261560529414083"
"3","2","700","0.9437695302382011"
"3","2","700","0.9732055230140007"
"3","2","700","0.9827322278124356"
"3","2","700","0.9699471411038849"
"3","2","700","0.9843729510279549"
"3","2","700","0.9912851491310628"
"3","2","700","0.8848928133831556"
"3","2","800","0.9683814297876089"
"3","2","800","0.9909861132733087"
"3","2","800","0.994935610312524"
"3","2","800","0.9871128503785482"
"3","2","800","0.9720153619734343"
"3","2","800","0.9740206270929388"
"3","2","800","0.9753673455316376"
"3","2","800","0.9328197853542004"
"3","2","800","0.9903510274547447"
"3","2","800","0.9789684144785865"
"3","2","800","0.9687030337382797"
"3","2","800","0.9556506684908883"
"3","2","800","0.986917610910852"
"3","2","800","0.9685946178361675"
"3","2","800","0.9912923954894667"
"3","2","800","0.9920293674711478"
"3","2","800","0.9660458837657478"
"3","2","800","0.9849727014563334"
"3","2","800","0.982370977452902"
"3","2","800","0.9865314856657784"
"3","2","800","0.9773011753086573"
"3","2","800","0.9503506188599785"
"3","2","800","0.9847291828697295"
"3","2","800","0.9803255723437176"
"3","2","800","0.9718883596219872"
"3","2","800","0.9783759371972868"
"3","2","800","0.977906462667048"
"3","2","800","0.9889048455602636"
"3","2","800","0.9830290669590641"
"3","2","800","0.9689336701592222"
"3","2","800","0.9895878441489476"
"3","2","800","0.9717305344691456"
"3","2","800","0.9760438695956845"
"3","2","800","0.9609689870634207"
"3","2","800","0.9786399045570298"
"3","2","800","0.9780751975814582"
"3","2","800","0.9885982557351166"
"3","2","800","0.9890999532983975"
"3","2","800","0.9405389778999459"
"3","2","800","0.9717896852483614"
"3","2","800","0.987969390207224"
"3","2","800","0.9402748754386543"
"3","2","800","0.9595107045275594"
"3","2","800","0.922393573732632"
"3","2","800","0.9953179361057013"
"3","2","800","0.9680381563660043"
"3","2","800","0.9885082297230288"
"3","2","800","0.9878449373296375"
"3","2","800","0.9768195421276257"
"3","2","800","0.9728835708753603"
