"E","tau","L","rho"
"2","1","200","0.7170730829149797"
"2","1","200","0.7054941370140869"
"2","1","200","0.7153570683102954"
"2","1","200","0.7043781646521176"
"2","1","300","0.7157058354584286"
"2","1","300","0.7353910870434345"
"2","1","300","0.7407681474413084"
"2","1","300","0.752019427696395"
"2","1","300","0.7475661236234465"
"2","1","300","0.7068266942111358"
"2","1","300","0.725336242496205"
"2","1","300","0.7471416300847304"
"2","1","300","0.6870463850761744"
"2","1","300","0.7426291050982866"
"2","1","300","0.6771335732828268"
"2","1","300","0.7105163289100068"
"2","1","300","0.7087684546742352"
"2","1","300","0.7426960649771541"
"2","1","300","0.7099087550304587"
"2","1","300","0.7260835008969798"
"2","1","300","0.717341189686938"
"2","1","300","0.7295778885167128"
"2","1","300","0.7207746473499804"
"2","1","300","0.7242120931179344"
"2","1","300","0.7739482657016307"
"2","1","300","0.7371861622860818"
"2","1","300","0.758426134911928"
"2","1","300","0.7598235550009476"
"2","1","300","0.6990662303410814"
"2","1","300","0.700017800585666"
"2","1","300","0.7538591510631343"
"2","1","300","0.7267145703631241"
"2","1","300","0.73477584423278"
"2","1","300","0.739590679746425"
"2","1","300","0.7048085235996673"
"2","1","300","0.7515025472126463"
"2","1","300","0.7535777293900106"
"2","1","300","0.73086369758767"
"2","1","300","0.7480694577607087"
"2","1","300","0.7293400890258551"
"2","1","300","0.7541552717631023"
"2","1","300","0.7354025286644188"
"2","1","300","0.7404470627436603"
"2","1","300","0.7386994455873086"
"2","1","300","0.7392766319915149"
"2","1","300","0.7601105995393448"
"2","1","300","0.7314134138055115"
"2","1","300","0.7539935662801495"
"2","1","300","0.7752604728856212"
"2","1","300","0.7312085301039444"
"2","1","300","0.724165665092883"
"2","1","300","0.7443433269150673"
"2","1","300","0.7211639275460343"
"2","1","300","0.7309969544596122"
"2","1","400","0.7249917552852656"
"2","1","400","0.7656655811841211"
"2","1","400","0.747417378577449"
"2","1","400","0.7185792239807441"
"2","1","400","0.7576977747563293"
"2","1","400","0.7411232584379507"
"2","1","400","0.7660868832828143"
"2","1","400","0.7431660872155927"
"2","1","400","0.748186436504969"
