E, tau, L, rho
3, 2, 800, 0.981029
3, 2, 800, 0.980537
3, 2, 800, 0.957675
3, 2, 800, 0.997354
3, 2, 800, 0.930552
3, 2, 800, 0.993055
3, 2, 800, 0.970313
3, 2, 800, 0.971471
3, 2, 800, 0.961884
3, 2, 800, 0.970222
3, 2, 800, 0.996578
3, 2, 800, 0.986261
3, 2, 800, 0.99551
3, 2, 800, 0.981064
3, 2, 800, 0.96939
3, 2, 800, 0.968831
3, 2, 800, 0.972064
3, 2, 800, 0.98257
3, 2, 800, 0.96194
3, 2, 800, 0.985244
3, 2, 800, 0.97455
3, 2, 800, 0.971282
3, 2, 800, 0.953503
3, 2, 800, 0.96204
3, 2, 800, 0.981714
3, 2, 800, 0.929388
3, 2, 800, 0.96793
3, 2, 800, 0.986347
3, 2, 800, 0.993154
3, 2, 800, 0.94365
3, 2, 800, 0.99043
3, 2, 800, 0.97909
3, 2, 800, 0.947431
3, 2, 800, 0.990336
3, 2, 800, 0.990398
3, 2, 800, 0.980831
3, 2, 800, 0.981649
3, 2, 800, 0.984021
3, 2, 800, 0.966669
3, 2, 800, 0.991761
3, 2, 800, 0.988647
3, 2, 800, 0.99129
3, 2, 800, 0.997723
3, 2, 800, 0.957804
3, 2, 800, 0.969724
3, 2, 800, 0.972515
3, 2, 800, 0.993218
3, 2, 800, 0.954002
3, 2, 800, 0.981339
3, 2, 800, 0.985952
3, 2, 800, 0.992532
3, 2, 800, 0.966268
3, 2, 800, 0.944394
3, 2, 800, 0.957497
3, 2, 800, 0.985934
3, 2, 800, 0.997061
3, 2, 800, 0.999303
3, 2, 800, 0.991731
3, 2, 800, 0.973436
3, 2, 800, 0.979315
3, 2, 800, 0.990243
3, 2, 800, 0.891108
3, 2, 800, 0.894863
3, 2, 800, 0.979738
3, 2, 800, 0.991183
3, 2, 800, 0.98609
3, 2, 800, 0.981917
3, 2, 800, 0.967369
3, 2, 800, 0.990951
3, 2, 800, 0.990233
3, 2, 800, 0.997648
3, 2, 800, 0.953427
3, 2, 800, 0.956132
3, 2, 800, 0.991657
3, 2, 800, 0.984392
3, 2, 800, 0.980138
3, 2, 800, 0.999274
3, 2, 800, 0.976993
3, 2, 800, 0.911798
3, 2, 800, 0.976662
3, 2, 800, 0.991162
3, 2, 800, 0.903796
3, 2, 800, 0.968586
3, 2, 800, 0.928949
3, 2, 800, 0.970419
3, 2, 800, 0.988706
3, 2, 800, 0.983658
3, 2, 800, 0.979736
3, 2, 800, 0.978415
3, 2, 800, 0.914039
3, 2, 800, 0.989124
3, 2, 800, 0.96536
3, 2, 800, 0.92263
3, 2, 800, 0.981526
3, 2, 800, 0.987475
3, 2, 800, 0.96677
3, 2, 800, 0.975576
3, 2, 800, 0.984905
3, 2, 800, 0.951156
3, 2, 800, 0.991457
3, 2, 800, 0.912722
3, 2, 800, 0.989893
3, 2, 800, 0.969443
3, 2, 800, 0.995028
3, 2, 800, 0.97186
3, 2, 800, 0.973976
3, 2, 800, 0.91938
3, 2, 800, 0.978316
3, 2, 800, 0.969517
3, 2, 800, 0.982084
3, 2, 800, 0.985996
3, 2, 800, 0.988092
3, 2, 800, 0.970539
3, 2, 800, 0.982441
3, 2, 800, 0.980944
3, 2, 800, 0.991086
3, 2, 800, 0.980245
3, 2, 800, 0.978459
3, 2, 800, 0.981986
3, 2, 800, 0.988295
3, 2, 800, 0.98764
3, 2, 800, 0.934005
3, 2, 800, 0.976968
3, 2, 800, 0.957596
3, 2, 800, 0.971203
3, 2, 800, 0.949622
3, 2, 800, 0.986902
3, 2, 800, 0.953455
3, 2, 800, 0.972136
3, 2, 800, 0.989248
3, 2, 800, 0.978676
3, 2, 800, 0.968489
3, 2, 800, 0.909439
3, 2, 800, 0.939355
3, 2, 800, 0.983721
3, 2, 800, 0.905837
3, 2, 800, 0.979976
3, 2, 800, 0.992821
3, 2, 800, 0.983059
3, 2, 800, 0.974548
3, 2, 800, 0.978221
3, 2, 800, 0.987635
3, 2, 800, 0.969672
3, 2, 800, 0.994283
3, 2, 800, 0.986508
3, 2, 800, 0.91701
3, 2, 800, 0.987137
3, 2, 800, 0.980373
3, 2, 800, 0.951482
3, 2, 800, 0.984466
3, 2, 800, 0.989528
3, 2, 800, 0.96984
3, 2, 800, 0.944353
3, 2, 800, 0.994891
3, 2, 800, 0.959524
3, 2, 800, 0.95681
3, 2, 800, 0.972343
3, 2, 800, 0.977266
3, 2, 800, 0.982117
3, 2, 800, 0.963696
3, 2, 800, 0.967413
3, 2, 800, 0.918329
3, 2, 800, 0.936746
3, 2, 800, 0.968907
3, 2, 800, 0.928285
3, 2, 800, 0.990521
3, 2, 800, 0.979102
3, 2, 800, 0.949555
3, 2, 800, 0.987148
3, 2, 800, 0.978261
3, 2, 700, 0.943684
3, 2, 700, 0.97558
3, 2, 700, 0.97514
3, 2, 700, 0.986385
3, 2, 700, 0.961192
3, 2, 700, 0.983559
3, 2, 700, 0.986062
3, 2, 700, 0.92225
3, 2, 700, 0.941365
3, 2, 700, 0.928792
3, 2, 700, 0.948013
3, 2, 700, 0.982507
3, 2, 700, 0.968329
3, 2, 700, 0.9298
3, 2, 700, 0.967888
3, 2, 700, 0.960179
3, 2, 700, 0.962422
3, 2, 700, 0.984141
3, 2, 700, 0.980426
3, 2, 700, 0.987063
3, 2, 700, 0.90255
3, 2, 700, 0.913355
3, 2, 700, 0.960125
3, 2, 700, 0.993934
3, 2, 700, 0.954243
3, 2, 700, 0.995662
3, 2, 700, 0.954846
3, 2, 700, 0.988498
3, 2, 700, 0.991988
3, 2, 700, 0.962122
3, 2, 700, 0.946968
3, 2, 700, 0.993631
3, 2, 700, 0.964256
3, 2, 700, 0.901096
3, 2, 700, 0.98026
3, 2, 700, 0.938376
3, 2, 700, 0.995168
3, 2, 700, 0.910049
3, 2, 700, 0.981111
3, 2, 700, 0.980032
3, 2, 700, 0.961196
3, 2, 700, 0.988877
3, 2, 700, 0.984283
3, 2, 700, 0.97684
3, 2, 700, 0.950359
3, 2, 700, 0.973279
3, 2, 700, 0.97783
3, 2, 700, 0.942005
3, 2, 700, 0.989302
3, 2, 700, 0.972094
3, 2, 700, 0.991115
3, 2, 700, 0.995307
3, 2, 700, 0.964748
3, 2, 700, 0.974962
3, 2, 700, 0.909802
3, 2, 700, 0.893599
3, 2, 700, 0.985817
3, 2, 700, 0.908407
3, 2, 700, 0.928885
3, 2, 700, 0.976512
3, 2, 700, 0.957972
3, 2, 700, 0.94282
3, 2, 700, 0.966201
3, 2, 700, 0.974351
3, 2, 700, 0.958818
3, 2, 700, 0.902542
3, 2, 700, 0.945628
3, 2, 700, 0.920783
3, 2, 700, 0.955244
3, 2, 700, 0.910642
3, 2, 700, 0.986243
3, 2, 700, 0.893725
3, 2, 700, 0.944769
3, 2, 700, 0.978493
3, 2, 700, 0.955599
3, 2, 700, 0.992905
3, 2, 700, 0.970644
3, 2, 700, 0.986442
3, 2, 700, 0.994802
3, 2, 700, 0.973564
3, 2, 700, 0.966376
3, 2, 700, 0.994021
3, 2, 700, 0.956974
3, 2, 700, 0.980192
3, 2, 700, 0.991699
3, 2, 700, 0.985221
3, 2, 700, 0.980453
3, 2, 700, 0.976515
3, 2, 700, 0.90025
3, 2, 700, 0.976366
3, 2, 700, 0.967194
3, 2, 700, 0.9791
3, 2, 700, 0.946028
3, 2, 700, 0.974192
3, 2, 700, 0.971447
3, 2, 700, 0.973062
3, 2, 700, 0.957246
3, 2, 700, 0.977846
3, 2, 700, 0.974794
3, 2, 700, 0.995277
3, 2, 700, 0.976
3, 2, 700, 0.933363
3, 2, 700, 0.975327
3, 2, 700, 0.963601
3, 2, 700, 0.992321
3, 2, 700, 0.987073
3, 2, 700, 0.978872
3, 2, 700, 0.964811
3, 2, 700, 0.959101
3, 2, 700, 0.980872
3, 2, 700, 0.925157
3, 2, 700, 0.980729
3, 2, 700, 0.956355
3, 2, 700, 0.983059
3, 2, 700, 0.96908
3, 2, 700, 0.982374
3, 2, 700, 0.941895
3, 2, 700, 0.927969
3, 2, 700, 0.983463
3, 2, 700, 0.95495
3, 2, 700, 0.957924
3, 2, 700, 0.936278
3, 2, 700, 0.940127
3, 2, 700, 0.946149
3, 2, 700, 0.977542
3, 2, 700, 0.967117
3, 2, 700, 0.974726
3, 2, 700, 0.965995
3, 2, 700, 0.988703
3, 2, 700, 0.888117
3, 2, 700, 0.910116
3, 2, 700, 0.968529
3, 2, 700, 0.909293
3, 2, 700, 0.996295
3, 2, 700, 0.966303
3, 2, 700, 0.968111
3, 2, 700, 0.959662
3, 2, 700, 0.995465
3, 2, 700, 0.976113
3, 2, 700, 0.985713
3, 2, 700, 0.902362
3, 2, 700, 0.954035
3, 2, 700, 0.935935
3, 2, 700, 0.981462
3, 2, 700, 0.950844
3, 2, 700, 0.987904
3, 2, 700, 0.990906
3, 2, 700, 0.9425
3, 2, 700, 0.923781
3, 2, 700, 0.978202
3, 2, 700, 0.97381
3, 2, 700, 0.986996
3, 2, 700, 0.982533
3, 2, 700, 0.991071
3, 2, 700, 0.927848
3, 2, 700, 0.990519
3, 2, 700, 0.990166
3, 2, 700, 0.966239
3, 2, 700, 0.934203
3, 2, 700, 0.946603
3, 2, 700, 0.933265
3, 2, 700, 0.946074
3, 2, 700, 0.976459
3, 2, 700, 0.952599
3, 2, 700, 0.931986
3, 2, 700, 0.944664
3, 2, 700, 0.904946
3, 2, 700, 0.988348
3, 2, 700, 0.972408
3, 2, 700, 0.969371
3, 2, 700, 0.980128
3, 2, 700, 0.92949
3, 2, 700, 0.973347
3, 2, 700, 0.974472
3, 2, 700, 0.98361
3, 2, 700, 0.921741
3, 2, 700, 0.968218
3, 2, 700, 0.993007
3, 2, 700, 0.935373
3, 2, 700, 0.949855
3, 2, 700, 0.980363
3, 2, 700, 0.986961
3, 2, 700, 0.988127
3, 2, 700, 0.969055
3, 2, 700, 0.989806
3, 2, 700, 0.930119
3, 2, 700, 0.991076
3, 2, 700, 0.943255
3, 2, 700, 0.948843
3, 2, 700, 0.971237
3, 2, 700, 0.963291
3, 2, 700, 0.995136
3, 2, 700, 0.978888
3, 2, 700, 0.973853
3, 2, 700, 0.979096
3, 2, 700, 0.967185
3, 2, 700, 0.967895
3, 2, 700, 0.961796
3, 2, 700, 0.975856
3, 2, 700, 0.983995
3, 2, 700, 0.967251
3, 2, 700, 0.967037
3, 2, 700, 0.913017
3, 2, 700, 0.921087
3, 2, 700, 0.987874
3, 2, 700, 0.977174
3, 2, 700, 0.976707
3, 2, 700, 0.947802
3, 2, 700, 0.978137
3, 2, 700, 0.984454
3, 2, 700, 0.965179
3, 2, 700, 0.957817
3, 2, 700, 0.97332
3, 2, 700, 0.982313
3, 2, 700, 0.942005
3, 2, 700, 0.855961
3, 2, 700, 0.973763
3, 2, 700, 0.990948
3, 2, 700, 0.973349
3, 2, 700, 0.982888
3, 2, 700, 0.988736
3, 2, 700, 0.967851
3, 2, 700, 0.926067
3, 2, 700, 0.994466
3, 2, 700, 0.949817
3, 2, 700, 0.937289
3, 2, 700, 0.982733
3, 2, 700, 0.939961
3, 2, 700, 0.984889
3, 2, 700, 0.977639
3, 2, 700, 0.964553
3, 2, 700, 0.965628
3, 2, 700, 0.925923
3, 2, 700, 0.988886
3, 2, 700, 0.964132
3, 2, 700, 0.983461
3, 2, 700, 0.970671
3, 2, 700, 0.878616
3, 2, 700, 0.989559
3, 2, 700, 0.985975
3, 2, 700, 0.979446
3, 2, 700, 0.989997
3, 2, 700, 0.993893
3, 2, 700, 0.985836
3, 2, 700, 0.968974
3, 2, 700, 0.990278
3, 2, 700, 0.962365
3, 2, 700, 0.97412
3, 2, 700, 0.972937
3, 2, 700, 0.989708
3, 2, 600, 0.961372
3, 2, 600, 0.935605
3, 2, 600, 0.973908
3, 2, 600, 0.936729
3, 2, 600, 0.956295
3, 2, 600, 0.949834
3, 2, 600, 0.967909
3, 2, 600, 0.908466
3, 2, 600, 0.918181
3, 2, 600, 0.969039
3, 2, 600, 0.963678
3, 2, 600, 0.974419
3, 2, 600, 0.953927
3, 2, 600, 0.957766
3, 2, 600, 0.932101
3, 2, 600, 0.976618
3, 2, 600, 0.976523
3, 2, 600, 0.974909
3, 2, 600, 0.973621
3, 2, 600, 0.958926
3, 2, 600, 0.970959
3, 2, 600, 0.96376
3, 2, 600, 0.935905
3, 2, 600, 0.95755
3, 2, 600, 0.975578
3, 2, 600, 0.987686
3, 2, 600, 0.95961
3, 2, 600, 0.877259
3, 2, 600, 0.976486
3, 2, 600, 0.918455
3, 2, 600, 0.904311
3, 2, 600, 0.974464
3, 2, 600, 0.974904
3, 2, 600, 0.973752
3, 2, 600, 0.949751
3, 2, 600, 0.986468
3, 2, 600, 0.993133
3, 2, 600, 0.947234
3, 2, 600, 0.976968
3, 2, 600, 0.978809
3, 2, 600, 0.925628
3, 2, 600, 0.981285
3, 2, 600, 0.976996
3, 2, 600, 0.978148
3, 2, 600, 0.956557
3, 2, 600, 0.973355
3, 2, 600, 0.986423
3, 2, 600, 0.933469
3, 2, 600, 0.915847
3, 2, 600, 0.987594
3, 2, 600, 0.978024
3, 2, 600, 0.976427
3, 2, 600, 0.962515
3, 2, 600, 0.966921
3, 2, 600, 0.969012
3, 2, 600, 0.952067
3, 2, 600, 0.96602
3, 2, 600, 0.925088
3, 2, 600, 0.965095
3, 2, 600, 0.934242
3, 2, 600, 0.987254
3, 2, 600, 0.985313
3, 2, 600, 0.959764
3, 2, 600, 0.94177
3, 2, 600, 0.982107
3, 2, 600, 0.899092
3, 2, 600, 0.914958
3, 2, 600, 0.957616
3, 2, 600, 0.954009
3, 2, 600, 0.977997
3, 2, 600, 0.986931
3, 2, 600, 0.970751
3, 2, 600, 0.96127
3, 2, 600, 0.942028
3, 2, 600, 0.935858
3, 2, 600, 0.915445
3, 2, 600, 0.952903
3, 2, 600, 0.960826
3, 2, 600, 0.982011
3, 2, 600, 0.968172
3, 2, 600, 0.974824
3, 2, 600, 0.97851
3, 2, 600, 0.961668
3, 2, 600, 0.91948
3, 2, 600, 0.979624
3, 2, 600, 0.929458
3, 2, 600, 0.948199
3, 2, 600, 0.932093
3, 2, 600, 0.959182
3, 2, 600, 0.967464
3, 2, 600, 0.941004
3, 2, 600, 0.971663
3, 2, 600, 0.96174
3, 2, 600, 0.945604
3, 2, 600, 0.962773
3, 2, 600, 0.969456
3, 2, 600, 0.8402
3, 2, 600, 0.968813
3, 2, 600, 0.95748
3, 2, 600, 0.962258
3, 2, 600, 0.980729
3, 2, 600, 0.93319
3, 2, 600, 0.974174
3, 2, 600, 0.972645
3, 2, 600, 0.936235
3, 2, 600, 0.964046
3, 2, 600, 0.962952
3, 2, 600, 0.972035
3, 2, 600, 0.937894
3, 2, 600, 0.985335
3, 2, 600, 0.931535
3, 2, 600, 0.936883
3, 2, 600, 0.937318
3, 2, 600, 0.969413
3, 2, 600, 0.992971
3, 2, 600, 0.945609
3, 2, 600, 0.881856
3, 2, 600, 0.985066
3, 2, 600, 0.979031
3, 2, 600, 0.958326
3, 2, 600, 0.988898
3, 2, 600, 0.953458
3, 2, 600, 0.9779
3, 2, 600, 0.954308
3, 2, 600, 0.962825
3, 2, 600, 0.930305
3, 2, 600, 0.926701
3, 2, 600, 0.963333
3, 2, 600, 0.964904
3, 2, 600, 0.957503
3, 2, 600, 0.951635
3, 2, 600, 0.970667
3, 2, 600, 0.955243
3, 2, 600, 0.984611
3, 2, 600, 0.978413
3, 2, 600, 0.969209
3, 2, 600, 0.97294
3, 2, 600, 0.99272
3, 2, 600, 0.910899
3, 2, 600, 0.94192
3, 2, 600, 0.989201
3, 2, 600, 0.923028
3, 2, 600, 0.978658
3, 2, 600, 0.956271
3, 2, 600, 0.976939
3, 2, 600, 0.936508
3, 2, 600, 0.914577
3, 2, 600, 0.978898
3, 2, 600, 0.880306
3, 2, 600, 0.924844
3, 2, 600, 0.944943
3, 2, 600, 0.988241
3, 2, 600, 0.939238
3, 2, 600, 0.976605
3, 2, 600, 0.977005
3, 2, 600, 0.931624
3, 2, 600, 0.927315
3, 2, 600, 0.938918
3, 2, 600, 0.988087
3, 2, 600, 0.973191
3, 2, 600, 0.953093
3, 2, 600, 0.911631
3, 2, 600, 0.951908
3, 2, 600, 0.993109
3, 2, 600, 0.893575
3, 2, 600, 0.927763
3, 2, 600, 0.971238
3, 2, 600, 0.968995
3, 2, 600, 0.968709
3, 2, 600, 0.925926
3, 2, 600, 0.953381
3, 2, 600, 0.938796
3, 2, 600, 0.839238
3, 2, 600, 0.958313
3, 2, 600, 0.93869
3, 2, 600, 0.955273
3, 2, 600, 0.913821
3, 2, 600, 0.989052
3, 2, 600, 0.981928
3, 2, 600, 0.968227
3, 2, 600, 0.973551
3, 2, 600, 0.951136
3, 2, 600, 0.946394
3, 2, 600, 0.987745
3, 2, 600, 0.971111
3, 2, 600, 0.980396
3, 2, 600, 0.989096
3, 2, 600, 0.968766
3, 2, 600, 0.951784
3, 2, 600, 0.980889
3, 2, 600, 0.945871
3, 2, 600, 0.977335
3, 2, 600, 0.958417
3, 2, 600, 0.979027
3, 2, 600, 0.927867
3, 2, 600, 0.965592
3, 2, 600, 0.964648
3, 2, 600, 0.951795
3, 2, 600, 0.8808
3, 2, 600, 0.936043
3, 2, 600, 0.902089
3, 2, 600, 0.91472
3, 2, 600, 0.873501
3, 2, 600, 0.94971
3, 2, 600, 0.953353
3, 2, 600, 0.952867
3, 2, 600, 0.987327
3, 2, 600, 0.983219
3, 2, 600, 0.957662
3, 2, 600, 0.947403
3, 2, 600, 0.984338
3, 2, 600, 0.887431
3, 2, 600, 0.867016
3, 2, 600, 0.975576
3, 2, 600, 0.926712
3, 2, 600, 0.942434
3, 2, 600, 0.987459
3, 2, 600, 0.906152
3, 2, 600, 0.932653
3, 2, 600, 0.958597
3, 2, 600, 0.93938
3, 2, 600, 0.981328
3, 2, 600, 0.949733
3, 2, 600, 0.914347
3, 2, 600, 0.955493
3, 2, 600, 0.976825
3, 2, 600, 0.927989
3, 2, 600, 0.979923
3, 2, 600, 0.92961
3, 2, 600, 0.965221
3, 2, 600, 0.989095
3, 2, 600, 0.956188
3, 2, 600, 0.978501
3, 2, 600, 0.934818
3, 2, 600, 0.881363
3, 2, 600, 0.954882
3, 2, 600, 0.957513
3, 2, 600, 0.928655
3, 2, 600, 0.969528
3, 2, 600, 0.970191
3, 2, 600, 0.953156
3, 2, 600, 0.92148
3, 2, 600, 0.970161
3, 2, 600, 0.959632
3, 2, 600, 0.980721
3, 2, 600, 0.984386
3, 2, 600, 0.906309
3, 2, 600, 0.957963
3, 2, 600, 0.972652
3, 2, 600, 0.965381
3, 2, 200, 0.791439
3, 2, 200, 0.848574
3, 2, 200, 0.868306
3, 2, 200, 0.845946
3, 2, 200, 0.885039
3, 2, 200, 0.896165
3, 2, 200, 0.798873
3, 2, 200, 0.854118
3, 2, 200, 0.897149
3, 2, 200, 0.845295
3, 2, 200, 0.80672
3, 2, 200, 0.834755
3, 2, 200, 0.935336
3, 2, 200, 0.887578
3, 2, 200, 0.827441
3, 2, 200, 0.863655
3, 2, 200, 0.895903
3, 2, 200, 0.793008
3, 2, 200, 0.817594
3, 2, 200, 0.834624
3, 2, 200, 0.915038
3, 2, 200, 0.853237
3, 2, 200, 0.872364
3, 2, 200, 0.871828
3, 2, 200, 0.920965
3, 2, 200, 0.923717
3, 2, 200, 0.863273
3, 2, 200, 0.908366
3, 2, 200, 0.821354
3, 2, 200, 0.862559
3, 2, 200, 0.851305
3, 2, 200, 0.901927
3, 2, 200, 0.747643
3, 2, 200, 0.867062
3, 2, 200, 0.912278
3, 2, 200, 0.812988
3, 2, 200, 0.845927
3, 2, 200, 0.799325
3, 2, 200, 0.854401
3, 2, 200, 0.868251
3, 2, 200, 0.83127
3, 2, 200, 0.869739
3, 2, 200, 0.742586
3, 2, 200, 0.879273
3, 2, 200, 0.901911
3, 2, 200, 0.95372
3, 2, 200, 0.922106
3, 2, 200, 0.880226
3, 2, 200, 0.878411
3, 2, 200, 0.890382
3, 2, 200, 0.872041
3, 2, 200, 0.858599
3, 2, 200, 0.915473
3, 2, 200, 0.846059
3, 2, 200, 0.783172
3, 2, 200, 0.872887
3, 2, 200, 0.840106
3, 2, 200, 0.901803
3, 2, 200, 0.933404
3, 2, 200, 0.832967
3, 2, 200, 0.864572
3, 2, 200, 0.843188
3, 2, 200, 0.919638
3, 2, 200, 0.845808
3, 2, 200, 0.834835
3, 2, 200, 0.853898
3, 2, 200, 0.85838
3, 2, 200, 0.889283
3, 2, 200, 0.775477
3, 2, 200, 0.886393
3, 2, 200, 0.831015
3, 2, 200, 0.908098
3, 2, 200, 0.8638
3, 2, 200, 0.877153
3, 2, 200, 0.836986
3, 2, 200, 0.910761
3, 2, 200, 0.785399
3, 2, 200, 0.875044
3, 2, 200, 0.87949
3, 2, 200, 0.851527
3, 2, 200, 0.886279
3, 2, 200, 0.824944
3, 2, 200, 0.857749
3, 2, 200, 0.800761
3, 2, 200, 0.883588
3, 2, 200, 0.860523
3, 2, 200, 0.828064
3, 2, 200, 0.79935
3, 2, 200, 0.811059
3, 2, 200, 0.928778
3, 2, 200, 0.846511
3, 2, 200, 0.889047
3, 2, 200, 0.85777
3, 2, 200, 0.884216
3, 2, 200, 0.856536
3, 2, 200, 0.821579
3, 2, 200, 0.847428
3, 2, 200, 0.764254
3, 2, 200, 0.683354
3, 2, 200, 0.843277
3, 2, 200, 0.890495
3, 2, 200, 0.729013
3, 2, 200, 0.873951
3, 2, 200, 0.91762
3, 2, 200, 0.85368
3, 2, 200, 0.861427
3, 2, 200, 0.84763
3, 2, 200, 0.889264
3, 2, 200, 0.88396
3, 2, 200, 0.802136
3, 2, 200, 0.871661
3, 2, 200, 0.851024
3, 2, 200, 0.75848
3, 2, 200, 0.805955
3, 2, 200, 0.85852
3, 2, 200, 0.907293
3, 2, 200, 0.802984
3, 2, 200, 0.897412
3, 2, 200, 0.760337
3, 2, 200, 0.861254
3, 2, 200, 0.918601
3, 2, 200, 0.831881
3, 2, 200, 0.844754
3, 2, 200, 0.78294
3, 2, 200, 0.875062
3, 2, 200, 0.895709
3, 2, 200, 0.88715
3, 2, 200, 0.865277
3, 2, 200, 0.882672
3, 2, 200, 0.773158
3, 2, 200, 0.879619
3, 2, 200, 0.798309
3, 2, 200, 0.86726
3, 2, 200, 0.934079
3, 2, 200, 0.787058
3, 2, 200, 0.908223
3, 2, 200, 0.770117
3, 2, 200, 0.889389
3, 2, 200, 0.851327
3, 2, 200, 0.879629
3, 2, 200, 0.850301
3, 2, 200, 0.866266
3, 2, 200, 0.871868
3, 2, 200, 0.800983
3, 2, 200, 0.928087
3, 2, 200, 0.825444
3, 2, 200, 0.916329
3, 2, 200, 0.887633
3, 2, 200, 0.835337
3, 2, 200, 0.825932
3, 2, 200, 0.771571
3, 2, 200, 0.828306
3, 2, 200, 0.806039
3, 2, 200, 0.867066
3, 2, 200, 0.85962
3, 2, 200, 0.776326
3, 2, 200, 0.88254
3, 2, 200, 0.874948
3, 2, 200, 0.783339
3, 2, 200, 0.828384
3, 2, 200, 0.829848
3, 2, 200, 0.858137
3, 2, 200, 0.881804
3, 2, 200, 0.908306
3, 2, 200, 0.823124
3, 2, 200, 0.859023
3, 2, 200, 0.90052
3, 2, 200, 0.903444
3, 2, 200, 0.876455
3, 2, 200, 0.898314
3, 2, 200, 0.851448
3, 2, 200, 0.859253
3, 2, 200, 0.956039
3, 2, 200, 0.88162
3, 2, 200, 0.883109
3, 2, 200, 0.872091
3, 2, 200, 0.855414
3, 2, 200, 0.924463
3, 2, 200, 0.894189
3, 2, 200, 0.884546
3, 2, 200, 0.88787
3, 2, 200, 0.829769
3, 2, 200, 0.845844
3, 2, 200, 0.868483
3, 2, 200, 0.903649
3, 2, 200, 0.814935
3, 2, 200, 0.815333
3, 2, 200, 0.88956
3, 2, 200, 0.904759
3, 2, 200, 0.887595
3, 2, 200, 0.891521
3, 2, 200, 0.895001
3, 2, 200, 0.929932
3, 2, 200, 0.846933
3, 2, 200, 0.881074
3, 2, 200, 0.834495
3, 2, 200, 0.825452
3, 2, 200, 0.763002
3, 2, 200, 0.796674
3, 2, 200, 0.780408
3, 2, 200, 0.912602
3, 2, 200, 0.949641
3, 2, 200, 0.903765
3, 2, 200, 0.762336
3, 2, 200, 0.919659
3, 2, 200, 0.863472
3, 2, 200, 0.858004
3, 2, 200, 0.887832
3, 2, 200, 0.871038
3, 2, 200, 0.80894
3, 2, 200, 0.846026
3, 2, 200, 0.930535
3, 2, 200, 0.905062
3, 2, 200, 0.818891
3, 2, 200, 0.903244
3, 2, 200, 0.898903
3, 2, 200, 0.881391
3, 2, 200, 0.875197
3, 2, 200, 0.851506
3, 2, 200, 0.883849
3, 2, 200, 0.862611
3, 2, 200, 0.805272
3, 2, 200, 0.909236
3, 2, 200, 0.934325
3, 2, 200, 0.860823
3, 2, 200, 0.868858
3, 2, 200, 0.863626
3, 2, 200, 0.843498
3, 2, 200, 0.742867
3, 2, 200, 0.92686
3, 2, 200, 0.847162
3, 2, 200, 0.834939
3, 2, 200, 0.895977
3, 2, 200, 0.854156
3, 2, 200, 0.90741
3, 2, 200, 0.864921
3, 2, 200, 0.933691
3, 2, 200, 0.915162
3, 2, 200, 0.861133
3, 2, 200, 0.934037
3, 2, 200, 0.879238
3, 2, 200, 0.881859
3, 2, 200, 0.858607
3, 2, 200, 0.850384
3, 2, 200, 0.924044
3, 2, 200, 0.906958
3, 2, 200, 0.86235
3, 2, 200, 0.878038
